date,Month,Day,calender day,Day_C,Year ,item,TotalSales10
7/12/2014,7,12,Saturday,6,2014,1,316
7/13/2014,7,13,Sunday,7,2014,1,314
7/14/2014,7,14,Monday,1,2014,1,241
7/15/2014,7,15,Tuesday,2,2014,1,234
7/16/2014,7,16,Wednesday,3,2014,1,264
7/17/2014,7,17,Thursday,4,2014,1,273
7/18/2014,7,18,Friday,5,2014,1,304
7/19/2014,7,19,Saturday,6,2014,1,290
7/20/2014,7,20,Sunday,7,2014,1,338
7/21/2014,7,21,Monday,1,2014,1,236
7/22/2014,7,22,Tuesday,2,2014,1,312
7/23/2014,7,23,Wednesday,3,2014,1,236
7/24/2014,7,24,Thursday,4,2014,1,248
7/25/2014,7,25,Friday,5,2014,1,319
7/26/2014,7,26,Saturday,6,2014,1,283
7/27/2014,7,27,Sunday,7,2014,1,330
7/28/2014,7,28,Monday,1,2014,1,238
7/29/2014,7,29,Tuesday,2,2014,1,215
7/30/2014,7,30,Wednesday,3,2014,1,253
7/31/2014,7,31,Thursday,4,2014,1,244
8/1/2014,8,1,Friday,5,2014,1,237
8/2/2014,8,2,Saturday,6,2014,1,297
8/3/2014,8,3,Sunday,7,2014,1,279
8/4/2014,8,4,Monday,1,2014,1,173
8/5/2014,8,5,Tuesday,2,2014,1,194
8/6/2014,8,6,Wednesday,3,2014,1,245
8/7/2014,8,7,Thursday,4,2014,1,244
8/8/2014,8,8,Friday,5,2014,1,268
8/9/2014,8,9,Saturday,6,2014,1,267
8/10/2014,8,10,Sunday,7,2014,1,242
8/11/2014,8,11,Monday,1,2014,1,179
8/12/2014,8,12,Tuesday,2,2014,1,195
8/13/2014,8,13,Wednesday,3,2014,1,220
8/14/2014,8,14,Thursday,4,2014,1,208
8/15/2014,8,15,Friday,5,2014,1,261
8/16/2014,8,16,Saturday,6,2014,1,258
8/17/2014,8,17,Sunday,7,2014,1,309
8/18/2014,8,18,Monday,1,2014,1,187
8/19/2014,8,19,Tuesday,2,2014,1,213
8/20/2014,8,20,Wednesday,3,2014,1,215
8/21/2014,8,21,Thursday,4,2014,1,197
8/22/2014,8,22,Friday,5,2014,1,250
8/23/2014,8,23,Saturday,6,2014,1,257
8/24/2014,8,24,Sunday,7,2014,1,303
8/25/2014,8,25,Monday,1,2014,1,187
8/26/2014,8,26,Tuesday,2,2014,1,226
8/27/2014,8,27,Wednesday,3,2014,1,246
8/28/2014,8,28,Thursday,4,2014,1,232
8/29/2014,8,29,Friday,5,2014,1,245
8/30/2014,8,30,Saturday,6,2014,1,265
8/31/2014,8,31,Sunday,7,2014,1,302
9/1/2014,9,1,Monday,1,2014,1,179
9/2/2014,9,2,Tuesday,2,2014,1,194
9/3/2014,9,3,Wednesday,3,2014,1,209
9/4/2014,9,4,Thursday,4,2014,1,258
9/5/2014,9,5,Friday,5,2014,1,244
9/6/2014,9,6,Saturday,6,2014,1,262
9/7/2014,9,7,Sunday,7,2014,1,249
9/8/2014,9,8,Monday,1,2014,1,173
9/9/2014,9,9,Tuesday,2,2014,1,236
9/10/2014,9,10,Wednesday,3,2014,1,219
9/11/2014,9,11,Thursday,4,2014,1,219
9/12/2014,9,12,Friday,5,2014,1,219
9/13/2014,9,13,Saturday,6,2014,1,243
9/14/2014,9,14,Sunday,7,2014,1,259
9/15/2014,9,15,Monday,1,2014,1,189
9/16/2014,9,16,Tuesday,2,2014,1,187
9/17/2014,9,17,Wednesday,3,2014,1,231
9/18/2014,9,18,Thursday,4,2014,1,230
9/19/2014,9,19,Friday,5,2014,1,218
9/20/2014,9,20,Saturday,6,2014,1,269
9/21/2014,9,21,Sunday,7,2014,1,220
9/22/2014,9,22,Monday,1,2014,1,169
9/23/2014,9,23,Tuesday,2,2014,1,176
9/24/2014,9,24,Wednesday,3,2014,1,193
9/25/2014,9,25,Thursday,4,2014,1,236
9/26/2014,9,26,Friday,5,2014,1,258
9/27/2014,9,27,Saturday,6,2014,1,240
9/28/2014,9,28,Sunday,7,2014,1,244
9/29/2014,9,29,Monday,1,2014,1,170
9/30/2014,9,30,Tuesday,2,2014,1,206
10/1/2014,10,1,Wednesday,3,2014,1,173
10/2/2014,10,2,Thursday,4,2014,1,203
10/3/2014,10,3,Friday,5,2014,1,240
10/4/2014,10,4,Saturday,6,2014,1,228
10/5/2014,10,5,Sunday,7,2014,1,256
10/6/2014,10,6,Monday,1,2014,1,140
10/7/2014,10,7,Tuesday,2,2014,1,196
10/8/2014,10,8,Wednesday,3,2014,1,213
10/9/2014,10,9,Thursday,4,2014,1,201
10/10/2014,10,10,Friday,5,2014,1,220
10/11/2014,10,11,Saturday,6,2014,1,230
10/12/2014,10,12,Sunday,7,2014,1,254
10/13/2014,10,13,Monday,1,2014,1,166
10/14/2014,10,14,Tuesday,2,2014,1,197
10/15/2014,10,15,Wednesday,3,2014,1,199
10/16/2014,10,16,Thursday,4,2014,1,220
10/17/2014,10,17,Friday,5,2014,1,182
10/18/2014,10,18,Saturday,6,2014,1,240
10/19/2014,10,19,Sunday,7,2014,1,238
10/20/2014,10,20,Monday,1,2014,1,147
10/21/2014,10,21,Tuesday,2,2014,1,192
10/22/2014,10,22,Wednesday,3,2014,1,188
10/23/2014,10,23,Thursday,4,2014,1,237
10/24/2014,10,24,Friday,5,2014,1,214
10/25/2014,10,25,Saturday,6,2014,1,227
10/26/2014,10,26,Sunday,7,2014,1,262
10/27/2014,10,27,Monday,1,2014,1,152
10/28/2014,10,28,Tuesday,2,2014,1,189
10/29/2014,10,29,Wednesday,3,2014,1,181
10/30/2014,10,30,Thursday,4,2014,1,206
10/31/2014,10,31,Friday,5,2014,1,220
11/1/2014,11,1,Saturday,6,2014,1,240
11/2/2014,11,2,Sunday,7,2014,1,244
11/3/2014,11,3,Monday,1,2014,1,179
11/4/2014,11,4,Tuesday,2,2014,1,191
11/5/2014,11,5,Wednesday,3,2014,1,190
11/6/2014,11,6,Thursday,4,2014,1,251
11/7/2014,11,7,Friday,5,2014,1,249
11/8/2014,11,8,Saturday,6,2014,1,225
11/9/2014,11,9,Sunday,7,2014,1,257
11/10/2014,11,10,Monday,1,2014,1,173
11/11/2014,11,11,Tuesday,2,2014,1,218
11/12/2014,11,12,Wednesday,3,2014,1,201
11/13/2014,11,13,Thursday,4,2014,1,196
11/14/2014,11,14,Friday,5,2014,1,238
11/15/2014,11,15,Saturday,6,2014,1,249
11/16/2014,11,16,Sunday,7,2014,1,279
11/17/2014,11,17,Monday,1,2014,1,178
11/18/2014,11,18,Tuesday,2,2014,1,207
11/19/2014,11,19,Wednesday,3,2014,1,223
11/20/2014,11,20,Thursday,4,2014,1,244
11/21/2014,11,21,Friday,5,2014,1,254
11/22/2014,11,22,Saturday,6,2014,1,245
11/23/2014,11,23,Sunday,7,2014,1,243
11/24/2014,11,24,Monday,1,2014,1,183
11/25/2014,11,25,Tuesday,2,2014,1,193
11/26/2014,11,26,Wednesday,3,2014,1,213
11/27/2014,11,27,Thursday,4,2014,1,236
11/28/2014,11,28,Friday,5,2014,1,252
11/29/2014,11,29,Saturday,6,2014,1,239
11/30/2014,11,30,Sunday,7,2014,1,252
12/1/2014,12,1,Monday,1,2014,1,122
12/2/2014,12,2,Tuesday,2,2014,1,158
12/3/2014,12,3,Wednesday,3,2014,1,138
12/4/2014,12,4,Thursday,4,2014,1,165
12/5/2014,12,5,Friday,5,2014,1,179
12/6/2014,12,6,Saturday,6,2014,1,189
12/7/2014,12,7,Sunday,7,2014,1,172
12/8/2014,12,8,Monday,1,2014,1,135
12/9/2014,12,9,Tuesday,2,2014,1,132
12/10/2014,12,10,Wednesday,3,2014,1,143
12/11/2014,12,11,Thursday,4,2014,1,153
12/12/2014,12,12,Friday,5,2014,1,155
12/13/2014,12,13,Saturday,6,2014,1,175
12/14/2014,12,14,Sunday,7,2014,1,185
12/15/2014,12,15,Monday,1,2014,1,137
12/16/2014,12,16,Tuesday,2,2014,1,147
12/17/2014,12,17,Wednesday,3,2014,1,163
12/18/2014,12,18,Thursday,4,2014,1,148
12/19/2014,12,19,Friday,5,2014,1,154
12/20/2014,12,20,Saturday,6,2014,1,176
12/21/2014,12,21,Sunday,7,2014,1,190
12/22/2014,12,22,Monday,1,2014,1,127
12/23/2014,12,23,Tuesday,2,2014,1,162
12/24/2014,12,24,Wednesday,3,2014,1,170
12/25/2014,12,25,Thursday,4,2014,1,170
12/26/2014,12,26,Friday,5,2014,1,156
12/27/2014,12,27,Saturday,6,2014,1,187
12/28/2014,12,28,Sunday,7,2014,1,201
12/29/2014,12,29,Monday,1,2014,1,131
12/30/2014,12,30,Tuesday,2,2014,1,150
12/31/2014,12,31,Wednesday,3,2014,1,140
1/1/2015,1,1,Thursday,4,2015,1,143
1/2/2015,1,2,Friday,5,2015,1,156
1/3/2015,1,3,Saturday,6,2015,1,165
1/4/2015,1,4,Sunday,7,2015,1,186
1/5/2015,1,5,Monday,1,2015,1,112
1/6/2015,1,6,Tuesday,2,2015,1,131
1/7/2015,1,7,Wednesday,3,2015,1,135
1/8/2015,1,8,Thursday,4,2015,1,143
1/9/2015,1,9,Friday,5,2015,1,172
1/10/2015,1,10,Saturday,6,2015,1,168
1/11/2015,1,11,Sunday,7,2015,1,201
1/12/2015,1,12,Monday,1,2015,1,112
1/13/2015,1,13,Tuesday,2,2015,1,135
1/14/2015,1,14,Wednesday,3,2015,1,130
1/15/2015,1,15,Thursday,4,2015,1,111
1/16/2015,1,16,Friday,5,2015,1,143
1/17/2015,1,17,Saturday,6,2015,1,180
1/18/2015,1,18,Sunday,7,2015,1,179
1/19/2015,1,19,Monday,1,2015,1,119
1/20/2015,1,20,Tuesday,2,2015,1,131
1/21/2015,1,21,Wednesday,3,2015,1,147
1/22/2015,1,22,Thursday,4,2015,1,126
1/23/2015,1,23,Friday,5,2015,1,182
1/24/2015,1,24,Saturday,6,2015,1,186
1/25/2015,1,25,Sunday,7,2015,1,181
1/26/2015,1,26,Monday,1,2015,1,124
1/27/2015,1,27,Tuesday,2,2015,1,136
1/28/2015,1,28,Wednesday,3,2015,1,134
1/29/2015,1,29,Thursday,4,2015,1,135
1/30/2015,1,30,Friday,5,2015,1,160
1/31/2015,1,31,Saturday,6,2015,1,163
2/1/2015,2,1,Sunday,7,2015,1,205
2/2/2015,2,2,Monday,1,2015,1,116
2/3/2015,2,3,Tuesday,2,2015,1,152
2/4/2015,2,4,Wednesday,3,2015,1,152
2/5/2015,2,5,Thursday,4,2015,1,178
2/6/2015,2,6,Friday,5,2015,1,157
2/7/2015,2,7,Saturday,6,2015,1,187
2/8/2015,2,8,Sunday,7,2015,1,185
2/9/2015,2,9,Monday,1,2015,1,152
2/10/2015,2,10,Tuesday,2,2015,1,136
2/11/2015,2,11,Wednesday,3,2015,1,156
2/12/2015,2,12,Thursday,4,2015,1,181
2/13/2015,2,13,Friday,5,2015,1,160
2/14/2015,2,14,Saturday,6,2015,1,196
2/15/2015,2,15,Sunday,7,2015,1,204
2/16/2015,2,16,Monday,1,2015,1,145
2/17/2015,2,17,Tuesday,2,2015,1,155
2/18/2015,2,18,Wednesday,3,2015,1,129
2/19/2015,2,19,Thursday,4,2015,1,164
2/20/2015,2,20,Friday,5,2015,1,182
2/21/2015,2,21,Saturday,6,2015,1,203
2/22/2015,2,22,Sunday,7,2015,1,223
2/23/2015,2,23,Monday,1,2015,1,130
2/24/2015,2,24,Tuesday,2,2015,1,127
2/25/2015,2,25,Wednesday,3,2015,1,154
2/26/2015,2,26,Thursday,4,2015,1,152
2/27/2015,2,27,Friday,5,2015,1,169
2/28/2015,2,28,Saturday,6,2015,1,183
3/1/2015,3,1,Sunday,7,2015,1,240
3/2/2015,3,2,Monday,1,2015,1,158
3/3/2015,3,3,Tuesday,2,2015,1,172
3/4/2015,3,4,Wednesday,3,2015,1,188
3/5/2015,3,5,Thursday,4,2015,1,190
3/6/2015,3,6,Friday,5,2015,1,218
3/7/2015,3,7,Saturday,6,2015,1,216
3/8/2015,3,8,Sunday,7,2015,1,233
3/9/2015,3,9,Monday,1,2015,1,149
3/10/2015,3,10,Tuesday,2,2015,1,192
3/11/2015,3,11,Wednesday,3,2015,1,203
3/12/2015,3,12,Thursday,4,2015,1,215
3/13/2015,3,13,Friday,5,2015,1,223
3/14/2015,3,14,Saturday,6,2015,1,219
3/15/2015,3,15,Sunday,7,2015,1,229
3/16/2015,3,16,Monday,1,2015,1,151
3/17/2015,3,17,Tuesday,2,2015,1,163
3/18/2015,3,18,Wednesday,3,2015,1,178
3/19/2015,3,19,Thursday,4,2015,1,178
3/20/2015,3,20,Friday,5,2015,1,213
3/21/2015,3,21,Saturday,6,2015,1,234
3/22/2015,3,22,Sunday,7,2015,1,251
3/23/2015,3,23,Monday,1,2015,1,147
3/24/2015,3,24,Tuesday,2,2015,1,187
3/25/2015,3,25,Wednesday,3,2015,1,181
3/26/2015,3,26,Thursday,4,2015,1,180
3/27/2015,3,27,Friday,5,2015,1,212
3/28/2015,3,28,Saturday,6,2015,1,236
3/29/2015,3,29,Sunday,7,2015,1,239
3/30/2015,3,30,Monday,1,2015,1,142
3/31/2015,3,31,Tuesday,2,2015,1,184
4/1/2015,4,1,Wednesday,3,2015,1,204
4/2/2015,4,2,Thursday,4,2015,1,221
4/3/2015,4,3,Friday,5,2015,1,291
4/4/2015,4,4,Saturday,6,2015,1,286
4/5/2015,4,5,Sunday,7,2015,1,248
4/6/2015,4,6,Monday,1,2015,1,202
4/7/2015,4,7,Tuesday,2,2015,1,213
4/8/2015,4,8,Wednesday,3,2015,1,223
4/9/2015,4,9,Thursday,4,2015,1,224
4/10/2015,4,10,Friday,5,2015,1,242
4/11/2015,4,11,Saturday,6,2015,1,284
4/12/2015,4,12,Sunday,7,2015,1,293
4/13/2015,4,13,Monday,1,2015,1,185
4/14/2015,4,14,Tuesday,2,2015,1,241
4/15/2015,4,15,Wednesday,3,2015,1,222
4/16/2015,4,16,Thursday,4,2015,1,224
4/17/2015,4,17,Friday,5,2015,1,250
4/18/2015,4,18,Saturday,6,2015,1,258
4/19/2015,4,19,Sunday,7,2015,1,271
4/20/2015,4,20,Monday,1,2015,1,166
4/21/2015,4,21,Tuesday,2,2015,1,213
4/22/2015,4,22,Wednesday,3,2015,1,216
4/23/2015,4,23,Thursday,4,2015,1,223
4/24/2015,4,24,Friday,5,2015,1,242
4/25/2015,4,25,Saturday,6,2015,1,281
4/26/2015,4,26,Sunday,7,2015,1,295
4/27/2015,4,27,Monday,1,2015,1,167
4/28/2015,4,28,Tuesday,2,2015,1,210
4/29/2015,4,29,Wednesday,3,2015,1,210
4/30/2015,4,30,Thursday,4,2015,1,255
5/1/2015,5,1,Friday,5,2015,1,258
5/2/2015,5,2,Saturday,6,2015,1,307
5/3/2015,5,3,Sunday,7,2015,1,300
5/4/2015,5,4,Monday,1,2015,1,186
5/5/2015,5,5,Tuesday,2,2015,1,266
5/6/2015,5,6,Wednesday,3,2015,1,242
5/7/2015,5,7,Thursday,4,2015,1,247
5/8/2015,5,8,Friday,5,2015,1,233
5/9/2015,5,9,Saturday,6,2015,1,281
5/10/2015,5,10,Sunday,7,2015,1,301
5/11/2015,5,11,Monday,1,2015,1,197
5/12/2015,5,12,Tuesday,2,2015,1,231
5/13/2015,5,13,Wednesday,3,2015,1,211
5/14/2015,5,14,Thursday,4,2015,1,243
5/15/2015,5,15,Friday,5,2015,1,271
5/16/2015,5,16,Saturday,6,2015,1,267
5/17/2015,5,17,Sunday,7,2015,1,296
5/18/2015,5,18,Monday,1,2015,1,184
5/19/2015,5,19,Tuesday,2,2015,1,223
5/20/2015,5,20,Wednesday,3,2015,1,228
5/21/2015,5,21,Thursday,4,2015,1,240
5/22/2015,5,22,Friday,5,2015,1,279
5/23/2015,5,23,Saturday,6,2015,1,277
5/24/2015,5,24,Sunday,7,2015,1,273
5/25/2015,5,25,Monday,1,2015,1,207
5/26/2015,5,26,Tuesday,2,2015,1,236
5/27/2015,5,27,Wednesday,3,2015,1,221
5/28/2015,5,28,Thursday,4,2015,1,235
5/29/2015,5,29,Friday,5,2015,1,260
5/30/2015,5,30,Saturday,6,2015,1,280
5/31/2015,5,31,Sunday,7,2015,1,278
6/1/2015,6,1,Monday,1,2015,1,240
6/2/2015,6,2,Tuesday,2,2015,1,232
6/3/2015,6,3,Wednesday,3,2015,1,258
6/4/2015,6,4,Thursday,4,2015,1,284
6/5/2015,6,5,Friday,5,2015,1,289
6/6/2015,6,6,Saturday,6,2015,1,315
6/7/2015,6,7,Sunday,7,2015,1,327
6/8/2015,6,8,Monday,1,2015,1,191
6/9/2015,6,9,Tuesday,2,2015,1,258
6/10/2015,6,10,Wednesday,3,2015,1,247
6/11/2015,6,11,Thursday,4,2015,1,259
6/12/2015,6,12,Friday,5,2015,1,270
6/13/2015,6,13,Saturday,6,2015,1,304
6/14/2015,6,14,Sunday,7,2015,1,348
6/15/2015,6,15,Monday,1,2015,1,197
6/16/2015,6,16,Tuesday,2,2015,1,243
6/17/2015,6,17,Wednesday,3,2015,1,247
6/18/2015,6,18,Thursday,4,2015,1,278
6/19/2015,6,19,Friday,5,2015,1,278
6/20/2015,6,20,Saturday,6,2015,1,315
6/21/2015,6,21,Sunday,7,2015,1,307
6/22/2015,6,22,Monday,1,2015,1,193
6/23/2015,6,23,Tuesday,2,2015,1,262
6/24/2015,6,24,Wednesday,3,2015,1,239
6/25/2015,6,25,Thursday,4,2015,1,257
6/26/2015,6,26,Friday,5,2015,1,284
6/27/2015,6,27,Saturday,6,2015,1,290
6/28/2015,6,28,Sunday,7,2015,1,326
6/29/2015,6,29,Monday,1,2015,1,221
6/30/2015,6,30,Tuesday,2,2015,1,233
7/1/2015,7,1,Wednesday,3,2015,1,255
7/2/2015,7,2,Thursday,4,2015,1,293
7/3/2015,7,3,Friday,5,2015,1,300
7/4/2015,7,4,Saturday,6,2015,1,317
7/5/2015,7,5,Sunday,7,2015,1,347
7/6/2015,7,6,Monday,1,2015,1,233
7/7/2015,7,7,Tuesday,2,2015,1,282
7/8/2015,7,8,Wednesday,3,2015,1,256
7/9/2015,7,9,Thursday,4,2015,1,304
7/10/2015,7,10,Friday,5,2015,1,292
7/11/2015,7,11,Saturday,6,2015,1,308
7/12/2015,7,12,Sunday,7,2015,1,325
7/13/2015,7,13,Monday,1,2015,1,236
7/14/2015,7,14,Tuesday,2,2015,1,247
7/15/2015,7,15,Wednesday,3,2015,1,263
7/16/2015,7,16,Thursday,4,2015,1,306
7/17/2015,7,17,Friday,5,2015,1,320
7/18/2015,7,18,Saturday,6,2015,1,335
7/19/2015,7,19,Sunday,7,2015,1,348
7/20/2015,7,20,Monday,1,2015,1,214
7/21/2015,7,21,Tuesday,2,2015,1,285
7/22/2015,7,22,Wednesday,3,2015,1,233
7/23/2015,7,23,Thursday,4,2015,1,281
7/24/2015,7,24,Friday,5,2015,1,263
7/25/2015,7,25,Saturday,6,2015,1,319
7/26/2015,7,26,Sunday,7,2015,1,334
7/27/2015,7,27,Monday,1,2015,1,221
7/28/2015,7,28,Tuesday,2,2015,1,275
7/29/2015,7,29,Wednesday,3,2015,1,250
7/30/2015,7,30,Thursday,4,2015,1,328
7/31/2015,7,31,Friday,5,2015,1,268
8/1/2015,8,1,Saturday,6,2015,1,253
8/2/2015,8,2,Sunday,7,2015,1,276
8/3/2015,8,3,Monday,1,2015,1,205
8/4/2015,8,4,Tuesday,2,2015,1,224
8/5/2015,8,5,Wednesday,3,2015,1,245
8/6/2015,8,6,Thursday,4,2015,1,258
8/7/2015,8,7,Friday,5,2015,1,235
8/8/2015,8,8,Saturday,6,2015,1,266
8/9/2015,8,9,Sunday,7,2015,1,347
8/10/2015,8,10,Monday,1,2015,1,202
8/11/2015,8,11,Tuesday,2,2015,1,253
8/12/2015,8,12,Wednesday,3,2015,1,223
8/13/2015,8,13,Thursday,4,2015,1,252
8/14/2015,8,14,Friday,5,2015,1,254
8/15/2015,8,15,Saturday,6,2015,1,285
8/16/2015,8,16,Sunday,7,2015,1,318
8/17/2015,8,17,Monday,1,2015,1,219
8/18/2015,8,18,Tuesday,2,2015,1,224
8/19/2015,8,19,Wednesday,3,2015,1,228
8/20/2015,8,20,Thursday,4,2015,1,249
8/21/2015,8,21,Friday,5,2015,1,287
8/22/2015,8,22,Saturday,6,2015,1,295
8/23/2015,8,23,Sunday,7,2015,1,270
8/24/2015,8,24,Monday,1,2015,1,202
8/25/2015,8,25,Tuesday,2,2015,1,209
8/26/2015,8,26,Wednesday,3,2015,1,205
8/27/2015,8,27,Thursday,4,2015,1,242
8/28/2015,8,28,Friday,5,2015,1,275
8/29/2015,8,29,Saturday,6,2015,1,251
8/30/2015,8,30,Sunday,7,2015,1,325
8/31/2015,8,31,Monday,1,2015,1,193
9/1/2015,9,1,Tuesday,2,2015,1,241
9/2/2015,9,2,Wednesday,3,2015,1,237
9/3/2015,9,3,Thursday,4,2015,1,233
9/4/2015,9,4,Friday,5,2015,1,239
9/5/2015,9,5,Saturday,6,2015,1,284
9/6/2015,9,6,Sunday,7,2015,1,262
9/7/2015,9,7,Monday,1,2015,1,186
9/8/2015,9,8,Tuesday,2,2015,1,221
9/9/2015,9,9,Wednesday,3,2015,1,190
9/10/2015,9,10,Thursday,4,2015,1,226
9/11/2015,9,11,Friday,5,2015,1,240
9/12/2015,9,12,Saturday,6,2015,1,249
9/13/2015,9,13,Sunday,7,2015,1,288
9/14/2015,9,14,Monday,1,2015,1,207
9/15/2015,9,15,Tuesday,2,2015,1,233
9/16/2015,9,16,Wednesday,3,2015,1,230
9/17/2015,9,17,Thursday,4,2015,1,217
9/18/2015,9,18,Friday,5,2015,1,247
9/19/2015,9,19,Saturday,6,2015,1,271
9/20/2015,9,20,Sunday,7,2015,1,266
9/21/2015,9,21,Monday,1,2015,1,194
9/22/2015,9,22,Tuesday,2,2015,1,213
9/23/2015,9,23,Wednesday,3,2015,1,216
9/24/2015,9,24,Thursday,4,2015,1,221
9/25/2015,9,25,Friday,5,2015,1,248
9/26/2015,9,26,Saturday,6,2015,1,254
9/27/2015,9,27,Sunday,7,2015,1,283
9/28/2015,9,28,Monday,1,2015,1,192
9/29/2015,9,29,Tuesday,2,2015,1,216
9/30/2015,9,30,Wednesday,3,2015,1,207
10/1/2015,10,1,Thursday,4,2015,1,211
10/2/2015,10,2,Friday,5,2015,1,210
10/3/2015,10,3,Saturday,6,2015,1,240
10/4/2015,10,4,Sunday,7,2015,1,245
10/5/2015,10,5,Monday,1,2015,1,157
10/6/2015,10,6,Tuesday,2,2015,1,195
10/7/2015,10,7,Wednesday,3,2015,1,184
10/8/2015,10,8,Thursday,4,2015,1,218
10/9/2015,10,9,Friday,5,2015,1,213
10/10/2015,10,10,Saturday,6,2015,1,237
10/11/2015,10,11,Sunday,7,2015,1,251
10/12/2015,10,12,Monday,1,2015,1,152
10/13/2015,10,13,Tuesday,2,2015,1,228
10/14/2015,10,14,Wednesday,3,2015,1,186
10/15/2015,10,15,Thursday,4,2015,1,182
10/16/2015,10,16,Friday,5,2015,1,205
10/17/2015,10,17,Saturday,6,2015,1,239
10/18/2015,10,18,Sunday,7,2015,1,261
10/19/2015,10,19,Monday,1,2015,1,139
10/20/2015,10,20,Tuesday,2,2015,1,192
10/21/2015,10,21,Wednesday,3,2015,1,194
10/22/2015,10,22,Thursday,4,2015,1,248
10/23/2015,10,23,Friday,5,2015,1,245
10/24/2015,10,24,Saturday,6,2015,1,228
10/25/2015,10,25,Sunday,7,2015,1,280
10/26/2015,10,26,Monday,1,2015,1,192
10/27/2015,10,27,Tuesday,2,2015,1,210
10/28/2015,10,28,Wednesday,3,2015,1,205
10/29/2015,10,29,Thursday,4,2015,1,218
10/30/2015,10,30,Friday,5,2015,1,220
10/31/2015,10,31,Saturday,6,2015,1,259
11/1/2015,11,1,Sunday,7,2015,1,263
11/2/2015,11,2,Monday,1,2015,1,179
11/3/2015,11,3,Tuesday,2,2015,1,214
11/4/2015,11,4,Wednesday,3,2015,1,234
11/5/2015,11,5,Thursday,4,2015,1,215
11/6/2015,11,6,Friday,5,2015,1,258
11/7/2015,11,7,Saturday,6,2015,1,242
11/8/2015,11,8,Sunday,7,2015,1,297
11/9/2015,11,9,Monday,1,2015,1,170
11/10/2015,11,10,Tuesday,2,2015,1,181
11/11/2015,11,11,Wednesday,3,2015,1,222
11/12/2015,11,12,Thursday,4,2015,1,250
11/13/2015,11,13,Friday,5,2015,1,263
11/14/2015,11,14,Saturday,6,2015,1,260
11/15/2015,11,15,Sunday,7,2015,1,292
11/16/2015,11,16,Monday,1,2015,1,195
11/17/2015,11,17,Tuesday,2,2015,1,254
11/18/2015,11,18,Wednesday,3,2015,1,222
11/19/2015,11,19,Thursday,4,2015,1,233
11/20/2015,11,20,Friday,5,2015,1,266
11/21/2015,11,21,Saturday,6,2015,1,249
11/22/2015,11,22,Sunday,7,2015,1,293
11/23/2015,11,23,Monday,1,2015,1,211
11/24/2015,11,24,Tuesday,2,2015,1,233
11/25/2015,11,25,Wednesday,3,2015,1,195
11/26/2015,11,26,Thursday,4,2015,1,217
11/27/2015,11,27,Friday,5,2015,1,263
11/28/2015,11,28,Saturday,6,2015,1,284
11/29/2015,11,29,Sunday,7,2015,1,287
11/30/2015,11,30,Monday,1,2015,1,160
12/1/2015,12,1,Tuesday,2,2015,1,138
12/2/2015,12,2,Wednesday,3,2015,1,161
12/3/2015,12,3,Thursday,4,2015,1,160
12/4/2015,12,4,Friday,5,2015,1,169
12/5/2015,12,5,Saturday,6,2015,1,155
12/6/2015,12,6,Sunday,7,2015,1,184
12/7/2015,12,7,Monday,1,2015,1,145
12/8/2015,12,8,Tuesday,2,2015,1,140
12/9/2015,12,9,Wednesday,3,2015,1,144
12/10/2015,12,10,Thursday,4,2015,1,157
12/11/2015,12,11,Friday,5,2015,1,186
12/12/2015,12,12,Saturday,6,2015,1,181
12/13/2015,12,13,Sunday,7,2015,1,176
12/14/2015,12,14,Monday,1,2015,1,124
12/15/2015,12,15,Tuesday,2,2015,1,150
12/16/2015,12,16,Wednesday,3,2015,1,172
12/17/2015,12,17,Thursday,4,2015,1,136
12/18/2015,12,18,Friday,5,2015,1,191
12/19/2015,12,19,Saturday,6,2015,1,188
12/20/2015,12,20,Sunday,7,2015,1,158
12/21/2015,12,21,Monday,1,2015,1,137
12/22/2015,12,22,Tuesday,2,2015,1,141
12/23/2015,12,23,Wednesday,3,2015,1,152
12/24/2015,12,24,Thursday,4,2015,1,160
12/25/2015,12,25,Friday,5,2015,1,186
12/26/2015,12,26,Saturday,6,2015,1,153
12/27/2015,12,27,Sunday,7,2015,1,205
12/28/2015,12,28,Monday,1,2015,1,113
12/29/2015,12,29,Tuesday,2,2015,1,155
12/30/2015,12,30,Wednesday,3,2015,1,172
12/31/2015,12,31,Thursday,4,2015,1,163
1/1/2016,1,1,Friday,5,2016,1,182
1/2/2016,1,2,Saturday,6,2016,1,189
1/3/2016,1,3,Sunday,7,2016,1,214
1/4/2016,1,4,Monday,1,2016,1,145
1/5/2016,1,5,Tuesday,2,2016,1,155
1/6/2016,1,6,Wednesday,3,2016,1,152
1/7/2016,1,7,Thursday,4,2016,1,135
1/8/2016,1,8,Friday,5,2016,1,165
1/9/2016,1,9,Saturday,6,2016,1,180
1/10/2016,1,10,Sunday,7,2016,1,183
1/11/2016,1,11,Monday,1,2016,1,132
1/12/2016,1,12,Tuesday,2,2016,1,138
1/13/2016,1,13,Wednesday,3,2016,1,141
1/14/2016,1,14,Thursday,4,2016,1,173
1/15/2016,1,15,Friday,5,2016,1,179
1/16/2016,1,16,Saturday,6,2016,1,163
1/17/2016,1,17,Sunday,7,2016,1,190
1/18/2016,1,18,Monday,1,2016,1,130
1/19/2016,1,19,Tuesday,2,2016,1,136
1/20/2016,1,20,Wednesday,3,2016,1,146
