sn,date,Month,Day,calender day,Day_C,Year ,item,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Day_C_1,Day_C_2,Day_C_3,Day_C_4,Day_C_5,Day_C_6,Day_C_7,4 days,3 days,2 days,1 day,TotalSales
191,7/11/2013,7,11,Thursday,4,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,258,202,230,209,217
192,7/12/2013,7,12,Friday,5,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,202,230,209,217,264
193,7/13/2013,7,13,Saturday,6,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,230,209,217,264,265
194,7/14/2013,7,14,Sunday,7,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,209,217,264,265,295
195,7/15/2013,7,15,Monday,1,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,217,264,265,295,197
196,7/16/2013,7,16,Tuesday,2,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,264,265,295,197,201
197,7/17/2013,7,17,Wednesday,3,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,265,295,197,201,211
198,7/18/2013,7,18,Thursday,4,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,295,197,201,211,243
199,7/19/2013,7,19,Friday,5,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,197,201,211,243,260
200,7/20/2013,7,20,Saturday,6,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,201,211,243,260,262
201,7/21/2013,7,21,Sunday,7,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,211,243,260,262,275
202,7/22/2013,7,22,Monday,1,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,243,260,262,275,183
203,7/23/2013,7,23,Tuesday,2,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,260,262,275,183,195
204,7/24/2013,7,24,Wednesday,3,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,262,275,183,195,205
205,7/25/2013,7,25,Thursday,4,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,275,183,195,205,246
206,7/26/2013,7,26,Friday,5,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,183,195,205,246,247
207,7/27/2013,7,27,Saturday,6,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,195,205,246,247,258
208,7/28/2013,7,28,Sunday,7,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,205,246,247,258,264
209,7/29/2013,7,29,Monday,1,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,246,247,258,264,177
210,7/30/2013,7,30,Tuesday,2,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,247,258,264,177,200
211,7/31/2013,7,31,Wednesday,3,2013,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,258,264,177,200,208
212,8/1/2013,8,1,Thursday,4,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,264,177,200,208,203
213,8/2/2013,8,2,Friday,5,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,177,200,208,203,214
214,8/3/2013,8,3,Saturday,6,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,200,208,203,214,246
215,8/4/2013,8,4,Sunday,7,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,208,203,214,246,239
216,8/5/2013,8,5,Monday,1,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,203,214,246,239,188
217,8/6/2013,8,6,Tuesday,2,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,214,246,239,188,183
218,8/7/2013,8,7,Wednesday,3,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,246,239,188,183,219
219,8/8/2013,8,8,Thursday,4,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,239,188,183,219,190
220,8/9/2013,8,9,Friday,5,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,188,183,219,190,206
221,8/10/2013,8,10,Saturday,6,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,183,219,190,206,231
222,8/11/2013,8,11,Sunday,7,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,219,190,206,231,250
223,8/12/2013,8,12,Monday,1,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,190,206,231,250,153
224,8/13/2013,8,13,Tuesday,2,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,206,231,250,153,170
225,8/14/2013,8,14,Wednesday,3,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,231,250,153,170,212
226,8/15/2013,8,15,Thursday,4,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,250,153,170,212,222
227,8/16/2013,8,16,Friday,5,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,153,170,212,222,208
228,8/17/2013,8,17,Saturday,6,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,170,212,222,208,233
229,8/18/2013,8,18,Sunday,7,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,212,222,208,233,232
230,8/19/2013,8,19,Monday,1,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,222,208,233,232,165
231,8/20/2013,8,20,Tuesday,2,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,208,233,232,165,185
232,8/21/2013,8,21,Wednesday,3,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,233,232,165,185,202
233,8/22/2013,8,22,Thursday,4,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,232,165,185,202,218
234,8/23/2013,8,23,Friday,5,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,165,185,202,218,237
235,8/24/2013,8,24,Saturday,6,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,185,202,218,237,210
236,8/25/2013,8,25,Sunday,7,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,202,218,237,210,279
237,8/26/2013,8,26,Monday,1,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,218,237,210,279,175
238,8/27/2013,8,27,Tuesday,2,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,237,210,279,175,176
239,8/28/2013,8,28,Wednesday,3,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,210,279,175,176,195
240,8/29/2013,8,29,Thursday,4,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,279,175,176,195,217
241,8/30/2013,8,30,Friday,5,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,175,176,195,217,235
242,8/31/2013,8,31,Saturday,6,2013,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,176,195,217,235,199
243,9/1/2013,9,1,Sunday,7,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,195,217,235,199,227
244,9/2/2013,9,2,Monday,1,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,217,235,199,227,134
245,9/3/2013,9,3,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,235,199,227,134,187
246,9/4/2013,9,4,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,199,227,134,187,169
247,9/5/2013,9,5,Thursday,4,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,227,134,187,169,199
248,9/6/2013,9,6,Friday,5,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,134,187,169,199,210
249,9/7/2013,9,7,Saturday,6,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,187,169,199,210,196
250,9/8/2013,9,8,Sunday,7,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,169,199,210,196,229
251,9/9/2013,9,9,Monday,1,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,199,210,196,229,158
252,9/10/2013,9,10,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,210,196,229,158,191
253,9/11/2013,9,11,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,196,229,158,191,187
254,9/12/2013,9,12,Thursday,4,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,229,158,191,187,196
255,9/13/2013,9,13,Friday,5,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,158,191,187,196,203
256,9/14/2013,9,14,Saturday,6,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,191,187,196,203,222
257,9/15/2013,9,15,Sunday,7,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,187,196,203,222,229
258,9/16/2013,9,16,Monday,1,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,196,203,222,229,136
259,9/17/2013,9,17,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,203,222,229,136,165
260,9/18/2013,9,18,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,222,229,136,165,151
261,9/19/2013,9,19,Thursday,4,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,229,136,165,151,203
262,9/20/2013,9,20,Friday,5,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,136,165,151,203,164
263,9/21/2013,9,21,Saturday,6,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,165,151,203,164,219
264,9/22/2013,9,22,Sunday,7,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,151,203,164,219,235
265,9/23/2013,9,23,Monday,1,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,203,164,219,235,176
266,9/24/2013,9,24,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,164,219,235,176,176
267,9/25/2013,9,25,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,219,235,176,176,175
268,9/26/2013,9,26,Thursday,4,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,235,176,176,175,199
269,9/27/2013,9,27,Friday,5,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,176,176,175,199,183
270,9/28/2013,9,28,Saturday,6,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,176,175,199,183,216
271,9/29/2013,9,29,Sunday,7,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,175,199,183,216,217
272,9/30/2013,9,30,Monday,1,2013,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,199,183,216,217,141
273,10/1/2013,10,1,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,183,216,217,141,159
274,10/2/2013,10,2,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,216,217,141,159,178
275,10/3/2013,10,3,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,217,141,159,178,189
276,10/4/2013,10,4,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,141,159,178,189,203
277,10/5/2013,10,5,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,159,178,189,203,187
278,10/6/2013,10,6,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,178,189,203,187,200
279,10/7/2013,10,7,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,189,203,187,200,150
280,10/8/2013,10,8,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,203,187,200,150,162
281,10/9/2013,10,9,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,187,200,150,162,174
282,10/10/2013,10,10,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,200,150,162,174,185
283,10/11/2013,10,11,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,150,162,174,185,190
284,10/12/2013,10,12,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,162,174,185,190,220
285,10/13/2013,10,13,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,174,185,190,220,198
286,10/14/2013,10,14,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,185,190,220,198,150
287,10/15/2013,10,15,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,190,220,198,150,172
288,10/16/2013,10,16,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,220,198,150,172,153
289,10/17/2013,10,17,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,198,150,172,153,192
290,10/18/2013,10,18,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,150,172,153,192,174
291,10/19/2013,10,19,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,172,153,192,174,210
292,10/20/2013,10,20,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,153,192,174,210,207
293,10/21/2013,10,21,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,192,174,210,207,110
294,10/22/2013,10,22,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,174,210,207,110,163
295,10/23/2013,10,23,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,210,207,110,163,167
296,10/24/2013,10,24,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,207,110,163,167,177
297,10/25/2013,10,25,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,110,163,167,177,174
298,10/26/2013,10,26,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,163,167,177,174,210
299,10/27/2013,10,27,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,167,177,174,210,198
300,10/28/2013,10,28,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,177,174,210,198,136
301,10/29/2013,10,29,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,174,210,198,136,157
302,10/30/2013,10,30,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,210,198,136,157,171
303,10/31/2013,10,31,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,198,136,157,171,181
304,11/1/2013,11,1,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,136,157,171,181,244
305,11/2/2013,11,2,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,157,171,181,244,223
306,11/3/2013,11,3,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,171,181,244,223,226
307,11/4/2013,11,4,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,181,244,223,226,162
308,11/5/2013,11,5,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,244,223,226,162,175
309,11/6/2013,11,6,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,223,226,162,175,173
310,11/7/2013,11,7,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,226,162,175,173,167
311,11/8/2013,11,8,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,162,175,173,167,231
312,11/9/2013,11,9,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,175,173,167,231,226
313,11/10/2013,11,10,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,173,167,231,226,255
314,11/11/2013,11,11,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,167,231,226,255,162
315,11/12/2013,11,12,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,231,226,255,162,163
316,11/13/2013,11,13,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,226,255,162,163,180
317,11/14/2013,11,14,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,255,162,163,180,186
318,11/15/2013,11,15,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,162,163,180,186,200
319,11/16/2013,11,16,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,163,180,186,200,205
320,11/17/2013,11,17,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,180,186,200,205,225
321,11/18/2013,11,18,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,186,200,205,225,158
322,11/19/2013,11,19,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,200,205,225,158,194
323,11/20/2013,11,20,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,205,225,158,194,185
324,11/21/2013,11,21,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,225,158,194,185,203
325,11/22/2013,11,22,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,158,194,185,203,189
326,11/23/2013,11,23,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,194,185,203,189,225
327,11/24/2013,11,24,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,185,203,189,225,236
328,11/25/2013,11,25,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,203,189,225,236,174
329,11/26/2013,11,26,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,189,225,236,174,184
330,11/27/2013,11,27,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,225,236,174,184,181
331,11/28/2013,11,28,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,236,174,184,181,205
332,11/29/2013,11,29,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,174,184,181,205,196
333,11/30/2013,11,30,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,184,181,205,196,225
334,12/1/2013,12,1,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,181,205,196,225,181
335,12/2/2013,12,2,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,205,196,225,181,104
336,12/3/2013,12,3,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,196,225,181,104,144
337,12/4/2013,12,4,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,225,181,104,144,143
338,12/5/2013,12,5,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,181,104,144,143,157
339,12/6/2013,12,6,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,104,144,143,157,155
340,12/7/2013,12,7,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,144,143,157,155,156
341,12/8/2013,12,8,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,143,157,155,156,157
342,12/9/2013,12,9,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,157,155,156,157,84
343,12/10/2013,12,10,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,155,156,157,84,129
344,12/11/2013,12,11,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,156,157,84,129,129
345,12/12/2013,12,12,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,157,84,129,129,110
346,12/13/2013,12,13,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,84,129,129,110,155
347,12/14/2013,12,14,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,129,129,110,155,160
348,12/15/2013,12,15,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,129,110,155,160,147
349,12/16/2013,12,16,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,110,155,160,147,113
350,12/17/2013,12,17,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,155,160,147,113,129
351,12/18/2013,12,18,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,160,147,113,129,141
352,12/19/2013,12,19,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,147,113,129,141,128
353,12/20/2013,12,20,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,113,129,141,128,159
354,12/21/2013,12,21,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,129,141,128,159,159
355,12/22/2013,12,22,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,141,128,159,159,155
356,12/23/2013,12,23,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,128,159,159,155,102
357,12/24/2013,12,24,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,159,159,155,102,132
358,12/25/2013,12,25,Wednesday,3,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,159,155,102,132,124
359,12/26/2013,12,26,Thursday,4,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,155,102,132,124,127
360,12/27/2013,12,27,Friday,5,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,102,132,124,127,168
361,12/28/2013,12,28,Saturday,6,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,132,124,127,168,156
362,12/29/2013,12,29,Sunday,7,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,124,127,168,156,168
363,12/30/2013,12,30,Monday,1,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,127,168,156,168,106
364,12/31/2013,12,31,Tuesday,2,2013,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,168,156,168,106,131
365,1/1/2014,1,1,Wednesday,3,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,156,168,106,131,109
366,1/2/2014,1,2,Thursday,4,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,168,106,131,109,128
367,1/3/2014,1,3,Friday,5,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106,131,109,128,146
368,1/4/2014,1,4,Saturday,6,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,131,109,128,146,155
369,1/5/2014,1,5,Sunday,7,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,128,146,155,179
370,1/6/2014,1,6,Monday,1,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,128,146,155,179,135
371,1/7/2014,1,7,Tuesday,2,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,146,155,179,135,106
372,1/8/2014,1,8,Wednesday,3,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,155,179,135,106,131
373,1/9/2014,1,9,Thursday,4,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,179,135,106,131,127
374,1/10/2014,1,10,Friday,5,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,135,106,131,127,151
375,1/11/2014,1,11,Saturday,6,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,106,131,127,151,159
376,1/12/2014,1,12,Sunday,7,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,127,151,159,163
377,1/13/2014,1,13,Monday,1,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,127,151,159,163,97
378,1/14/2014,1,14,Tuesday,2,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151,159,163,97,137
379,1/15/2014,1,15,Wednesday,3,2014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,159,163,97,137,127
